id	event	tweet	offensive	emotion
805d9174-7a11-4568-9c3e-79eaaa7d5217	GretaThunberg	‼️Mientras 815 millones de personas padecen hambre crónica en el mundo, el 33% de los alimentos del planeta se desperdicia y el 56% de esos residuos se genera en los países industrializados. ¿Hacemos algo ya? #15MClimatico #FridaysForFuture #GretaThunberg USER https://t.co/e3So3pRBom	NO	sadness
2e975819-f2ac-4ce5-b0e5-6e845cf28850	SpainElection	BATACAZO DE V🤮x El ORGASMO de las feministas🤟🏻 #ElecccionesGenerales28A #EleccionesL6	OFF	others
852c23b9-60b4-44de-aa3d-e3a7f08ba16d	LaLiga	ME DEDICO ESTE TITULO DE #LALIGA A MI MISMA EN MI CUMPLEAÑOS. GRACIAS DE NUEVO	NO	joy
f2f19707-0e45-42e2-b338-355c3c65fe71	ChampionsLeague	Con ustedes el probablemente mejor meme de #GameOfThrones. 😁😁😁😁😁😁😁 #ChampionsLeague https://t.co/4ENWuCx6M6	NO	joy
8448e8c6-4542-4f96-a9dd-0b63a72d1f86	SpainElection	LOS ESPAÑOLES “DE BIEN” Y MODERADOS HAN VOTADO Y HAN DECIDIDO LA ESPAÑA QUE QUIEREN #EleccionesL6 #ElecccionesGenerales28A https://t.co/h1n3kGhnP6	NO	others
00be3f61-96b5-474e-94e3-4bc8c39c2e3e	SpainElection	Ahora tengo una duda. ¿Se atreverá Sánchez (o el PSOE, que no es lo mismo siempre) a gobernar en minoría simple (pactando con nacionalistas presupuestos), o irá a por segundas elecciones? ¿Qué pensáis? #ElecccionesGenerales28A https://t.co/39zFms6YUL	NO	others
49e39888-39f2-4410-84c4-a3b991d80207	WorldBookDay	En Devoim estamos celebrando el #DíaDelLibro por todo lo alto... 😁 https://t.co/ZTN3iuA3xG	NO	joy
1eabc565-0257-4832-9651-83315792dda8	GameOfThrones	No me he sentido emocionado en casi ningún momento con el 8x03 de #JuegoDeTronos No he sentido miedo o temor que es lo que esperaba sentir. He de decir que no iba con muchas expectativas	NO	others
c074c98e-7cd0-4b97-a583-d84efa9d2223	WorldBookDay	"En el #DíadelLibro recomiendo ""El Futuro es Vegetal"" de Stefano Mancuso https://t.co/XlMrP6RrCU"	NO	others
84b0c403-c31b-4cb8-940a-f2d12819ac34	ChampionsLeague	Cuando ves el gol de falta de Leo Messi: #BarçaLFC #ChampionsLeague #FCBLIV https://t.co/JCEjNcJP4U	NO	others
6300963e-cd29-42ca-b77c-31869ed8fbf5	GameOfThrones	#JuegodeTronos no hago spoiler ,solo decir que este capítulo ha sido un capitulazo , y que te tiene en vilo todo el capítulo hasta el final , una joya vamos	NO	joy
781cff50-e61c-47dc-973d-8983560900f6	ChampionsLeague	Que bonito es lo bonito!!! ⚽✨ Estos fueron los mejores momentos de la victoria del USER 1-0 al USER en la #ChampionsLeague https://t.co/S8hkvbFeaA	NO	joy
091361c2-333e-4d0b-b0cf-56f48c5ba53e	ChampionsLeague	De pie todos para recibir en el #CampNou al #Barcelona de Lionel #Messi y al Liverpool de #VanDijk ¿Quien se quedará con el duelo de ida de #ChampionsLeague? https://t.co/7Zb1GCQqxi	NO	others
b8e16634-2c64-4984-a172-8d5447387909	GameOfThrones	Después de los resultados de #EleccionesGenerales y ver el último capítulo #GoTS8 Cuando te levantes el lunes ¿Quiénes van a sufrir más bajas? #28Abril #VivePoniente #JuegoDeTronos	NO	others
46e1ab23-e769-4a36-a130-29d38894ffa4	GameOfThrones	Que ganas de soltar todo lo que pienso sobre #JuegodeTronos AAAHHHH!!	NO	others
814ff45e-a663-4a06-bccf-2ad1d9c0b62d	Venezuela	 USER USER USER USER urgen acciones contra masacre a personas en #Venezuela https://t.co/GpzPRHprmL	NO	others
3c906aae-f068-4a4a-8c9b-22f40d2d32a3	GretaThunberg	Ver a los representantes más sesudos e impostados del mundo occidental escuchar con admiración las fantasías proféticas de una niña, me hacen temer la vuelta a los tiempos oscuros del medievo #GretaThunberg	NO	others
c9cec356-9256-4028-811c-d4d244986d83	Venezuela	Siguiendo los acontecimientos con preocupación #Caracas #Venezuela 🙏	NO	others
b1ee03f2-8845-4ac6-8aa9-f7492ffccce7	GameOfThrones	Esto es un no parar todo el fin de semana liado con #VengadoresEndgame hoy a tope con las #EleccionesGenerales28A y cuando ya pensaba que iba a descansar (y feliz todo sea dicho) tenemos #JuegodeTronos en menos de 1 hora esta semana he llegado ya al límite de tocamientos #NoEsNo.	OFF	others
e20a7d93-0750-4300-8a11-90703f4d88f5	NotreDame	Qué opino del incendio de la Iglesia #NotreDame ? Una iglesia menos para la corrupción y pederastía católica. 😁	NO	joy
b14a16d1-3818-425e-97b1-ab72f5dcf3b6	NotreDame	Un forma de tramitar la angustia, una pérdida e incluso -porqué no- un duelo. #NotreDame https://t.co/PgVzX0L4d1	NO	sadness
13e2bc1a-1437-4292-aaa8-f9a9fa756926	WorldBookDay	Uno llega a ser grande por lo que lee y no por lo que escribe. #Borges #DiaDelLibro	NO	joy
3864f47c-5498-44e5-9c9f-31fac4aa7794	ChampionsLeague	Esta #Championsleague tiene ya dueño : el USER . Si el #liverpoolfc ha perdido hoy 3-0, habiendo merecido ganar...	NO	others
b459ba7a-9158-4e92-9954-4e973cc58f27	GameOfThrones	Esto mas que una guerra ea una matanza! LA PUTA MADRE VOY A LLORAR #GameofThrones #JuegodeTronos	OFF	anger
1ec72d21-fecf-4b09-8dbd-42f9bc3bbae8	NotreDame	El momento exacto cuando se cae la torre de #NotreDame https://t.co/aCzOqq14pX	NO	others
b45db01f-ddc0-418d-b8ae-102e6249f40a	NotreDame	Nada es para siempre. #NotreDame nos lo recuerda.	NO	sadness
74c458ac-4423-4716-95cd-4f8e5e86d0e0	Venezuela	 USER Cuando los rusos intervienen no veo a ningún socialista del siglo 21 defendiendo la soberanía de la patria de la que tanto les gusta hablar. Todos son cómplices de la situación inhumana en Venezuela. #HandsOffVenezuela #VenezuelaLibre	NO	anger
4fbbf7ef-8ae9-4baa-85f3-e2a0835cf134	WorldBookDay	#Diadellibro leer nos hace más interesantes https://t.co/xc1iBGLVex	NO	others
92a3d0a0-a0c7-4e95-8f70-c5ef16f52a4b	Venezuela	Religiosos en #EEUU se pronuncian contra la intentona golpista en #Venezuela https://t.co/UxrnNLyzCw	NO	others
77d7af58-8e66-47d6-925d-feb7d80e87fd	WorldBookDay	Compra,regala, pero sobre todo lee libros, son armas de instrucción masiva. #DiaDelLibro #23Abril https://t.co/HAs1VVXSDl	NO	joy
1f40a2e9-3cd0-4cee-b009-9089e91d0774	Venezuela	 USER La Unión Europea ha sido absolutamente inútil en ayudar a recuperar la democracia o preservar los derechos humanos en #Venezuela. Muchas gracias por su opinión https://t.co/YYgOczO4no	NO	sadness
a2dcd0a8-4b15-46ea-9d3a-b5bcf2127774	Venezuela	 USER el #fraCasado centrista apoya a USER con #venezuela jijiji me pierdo chupito	NO	joy
e069aff3-a03f-4b87-82ae-c5eb07a94aab	GameOfThrones	Creo que #JuegoDeTronos ha dejado en 1h y 30min a tropecientas temporadas de #TheWalkingDead  es la pura y más absoluta mierda... #NotToday https://t.co/mYsxHGOz8o	OFF	anger
803668ba-0bf5-407f-b56b-070188edb57c	WorldBookDay	La lectura lo es todo y hoy lo celebramos. ¡Feliz día del libro! #DiaDelLibro #NaturalOptics https://t.co/7BmVedubU1	NO	joy
cab78dae-ffa3-440a-b7bc-48b28f7f8ce4	ChampionsLeague	Hoy juega su santidad Lionel Messi... #ChampionsLeague	NO	others
0218ee6b-d0ac-4a79-8ab7-3fb4b6fe0166	WorldBookDay	Hoy que es el #DiaDelLibro ¿Cuál me recomiendan?	NO	others
51b6a8e4-3425-4ffc-a3e3-4ea537346c66	LaLiga	Sabemos que vivimos en tiempos oscuros cuando un equipo corrupto como el USER ROBALONA queda campeón de #LaLiga	NO	anger
5587f1df-462b-43e5-91c1-799df2937543	ChampionsLeague	listo para ver ganar al #Liverpool #CHAMPIONSxESPN #ChampionsLeague 🙌🙌🙌	NO	others
e0bcab13-832c-4132-8df3-92eff8ff9709	ChampionsLeague	Goooooolazooo de #Messi!! El mejor del mundo!! 3-0 #ChampionsLeague USER 	NO	joy
30b0d1d8-6277-47d1-8d23-459374ddc330	SpainElection	Los mariachis ahora en la sede de Génova cantando “Yo se bien que estoy afuera...” es una de las escenas de la jornada #ElecccionesGenerales28A	NO	others
6640ee73-885a-4122-b8e8-813c05990bf0	Venezuela	 USER USER La #OEAconVzla en el caso de las Malvinas🇦🇷 ni pío dijo😴 y ahora con #Venezuela apoya un golpe de Estado de USER 🤔 Incongruencias de USER es claro que está de tapete de USER El grupo de lima, está perdiendo su jugo.	NO	others
fecdcffc-c5da-43cd-a728-58e2d674a7cb	LaLiga	✅ Barcelona es el CAMPEÓN de #LaLiga 🏆 Jugará la final de la #CopaDelRey y está en semis de #ChampionsLeague 🤔¿Conseguirá el triplete? https://t.co/SnzNhF0Irr	NO	surprise
965164ea-3b8c-4e4a-b2c7-8ec3c345d74b	ChampionsLeague	Día para estar en casa, ver la #ChampionsLeague y en la noche #FinalRegiaxFOX 💙⚽️😊	NO	others
017bce67-d842-4a43-8732-6500c10c2dfd	ChampionsLeague	 USER y USER reclaman x un penal a favor de USER (pusieron la repetición mil veces) y no ponen una sola vez la repetición de los 2 penales a favor de Liverpool. Ya se con que camiseta puesta están narrando. #ChampionsxESPN #championsleague	NO	others
4fedd2d1-f503-4cd1-87a3-3e34e51bca65	GameOfThrones	NO SUELO TWITTEAR NADA DE GOT PERO NO HAY PUTAS PALABRAS NI MAYÚSCULAS QUE DESCRIBAN ESTO #JuegodeTronos	OFF	anger
26979bd1-3a69-4564-90d2-6e66a58eec68	GretaThunberg	Y a la vez para que haya científicas a las que escuchar hay que ir a clase. #GretainParliament #GretaThunberg https://t.co/TlLUeskoOt	NO	others
465e31e9-219d-468b-8cf3-c27d744699ef	GretaThunberg	Seguro que no tienen ni los 18 y son mas conscientes que muchos mayores.Que no os compren. No necesitais votar para que os escuchen.#concienciate #humanizate #liberate #15MClimático #GretaThunberg #FridayForFuture https://t.co/G0RukczDfw	NO	others
593658d9-0b72-4569-ab3f-698b8bcb7462	NotreDame	#Ahora - El jefe de Bomberos de París informa que se salvará la estructura del edificio de la Catedral de #NotreDame, es decir que se tendría que reconstruir todo el techo, pero no las torres y paredes. https://t.co/rU3TEIItET	NO	others
a022ae0c-93e1-423a-a4e7-737d4ec2fdd0	NotreDame	Un terrible incidente el fuego devastó a la catedral de Notre Dame, símbolo de la capital francesa, Patrimonio Mundial de la Unesco y uno de los monumentos más visitados del mundo #NotreDame #París #Francia #15abr https://t.co/QpSdIEOjGQ	NO	sadness
72675621-85a4-4be1-85f9-6a04d6939b1c	NotreDame	Maneras de ver #NotreDame, un suceso para la reflexión... https://t.co/xbqWqpZ1xF	NO	others
979411f1-cee9-4658-b5c3-778c9a23b2d8	Venezuela	#Venezuela: por qué los militares que apoyan a la oposición se identifican con cintas azules https://t.co/CGNJjX2MjM vía USER 	NO	others
35231839-02b5-4ac8-b575-d86982a03313	WorldBookDay	En el #DíaDelLibro uno de mis favoritos “El Principito”, el primero que leí completo, gran regalo de mi Tía Elva, siempre agradecido con ella, me enseñó mucho en el aula, pero más en la vida. https://t.co/6pnhQtdJPk	NO	joy
f2a0e4a8-daf1-428d-9b24-3dfb78bd2422	WorldBookDay	#DiaDelLibro el que me provocó un antes y después: Así habló Zaratustra: «el hombre es algo que debe ser superado» ¡Mirad, yo os enseño el superhombre! El superhombre es el sentido de la tierra. Diga vuestra voluntad: ¡sea el superhombre el sentido de la tierra!	NO	others
e51c3f4e-b896-43ae-af62-b5f4303ee6b6	Venezuela	Este Miércoles festivo en Colombia, está más atravesado que los carros cisterna de Maduro en la frontera. #Colombia #Venezuela #1deMayo	NO	anger
3db4a4d3-56f8-42f5-8d76-7fc0d1b1aba4	Venezuela	 USER USER USER Si la señora que tenía que ir a #Venezuela lo hubiera hecho a tiempo, tal vez ésto no hubiera ocurrido.... Señora: Lo dejo a su conciencia	NO	others
e74451e0-5996-4753-bc4a-ab79785ce629	GameOfThrones	Brutal el capítulo de Juego de Tronos...si lo has podido disfrutar sin spoilers deja que los demás lo hagan también! #StopSpoilers #JuegodeTronos #GameofThrones	NO	others
35fbb941-2722-41ea-bfc9-c5e929df7a5b	GretaThunberg	En mi cole hay una pancarta por #gretathunberg pero he tenido que explicar a muchos niños de qué va...	NO	others
681aed3e-03b8-4040-9aa5-98438ba37496	Venezuela	 USER #VivaVenezuelaLibre #VenezuelaLibre resistan amigos venezolanos ánimo saludos desde #mexico 🇲🇽🇲🇽🇲🇽	NO	others
fbce572c-addf-40c3-9096-4e66940f8be6	GameOfThrones	Esto se merece un grupo para comentar que está pasando y qué pasará. #JuegodeTronos #GameofThones	NO	others
85576f05-f8d8-40e4-ab39-159f2f94f809	WorldBookDay	#DiaDelLibro | Los argentinos seguimos teniendo una enorme vocación de leer, escribir y escuchar. Sucede a pesar de la crisis económica y de la crisis que acarrean las nuevas tecnologías. https://t.co/xKvpySO5Wx	NO	others
dc7c345a-5cde-4850-be9d-936b4eef855d	ChampionsLeague	Messi no para de sorprender. Es tan impresiomante que genera adoración en el director técnico rival. Gol de otro mundo, como de costumbre. #UCL #FCB #ChampionsLeague	NO	joy
3951d37e-1e89-4df3-aec0-425370339cb6	SpainElection	Pero quien te ha insultado a ti tontopolla #ElecccionesGenerales28A	OFF	anger
d2110253-3042-49d9-8d16-4d4c48599414	GretaThunberg	"Una niña de 16 años #Gretathunberg inspira movimiento global para cuidar la tierra y urgir a los Estados (adultos) a responder a la crisis como ""si la casa se estuviera incendiando, y lo està"", ha dicho. Hitos tremendos, huelga feminista #8demarzo y hoy 15, #Fridaysforfuture https://t.co/qKmMf424Qw"	NO	surprise
c08ecbcf-5c4f-4937-bd7c-870812eb5895	WorldBookDay	Uno de mis propósitos de año nuevo fue leer más libros, solo he terminado uno en lo que va del año. 😪 #DiaDelLibro	NO	others
d10063d3-4624-4cc8-8828-decbf043d43f	SpainElection	y ahora una pregunta random, ¿de donde van a sacar todo el dinero para cumplir lo prometido? #ElecccionesGenerales28A	NO	others
fd312e21-03b5-441b-866f-fe842f347fb4	Venezuela	Hago votos por La Paz, Tranquilidad y el Desarrollo Libre de #Venezuela #FuerzaVenezuela	NO	others
64699e79-8527-499f-b564-164754bbb093	GameOfThrones	Viendo el capitulo 3 de #JuegoDeTronos y solo puedo decir una cosa: Tengo miedo ... #VivePoniente https://t.co/G1Bc3V3W4m	NO	fear
0ab57399-3dcd-4b63-840c-8a27d1197a8e	GameOfThrones	Vaya nochecita de emociones. Y en un rato #JuegodeTronos. Menos mal que ya me vi #AvengersEndgame hace unos días.	NO	joy
89f8cf8d-a42b-4411-a8d8-32911271da55	Venezuela	Ánimo #VenezuelaLibre USER este es el régimen que apoyan?? USER esta es la revolución de Venezuela USER fuera!!! USER https://t.co/pQhZ2YopLB	NO	anger
2b3f4f51-3b47-49a0-9c18-350a97595633	WorldBookDay	Qué bonito lo que hizo el USER hoy por el #DíaDelLibro :)	NO	joy
55499b62-cb8d-41f6-890d-4baa64d4780a	WorldBookDay	Qué bonito, regalando libros hoy en el #DíaDelLibro entre nuestros políticos favoritos en #ElDebateDecisivo	NO	joy
04858334-730f-4ab7-aee4-9e03fab53280	GameOfThrones	El mejor resumen del capítulo de #juegodetronos https://t.co/o4Ei5QQzPE	NO	others
9ffcd40c-bbf1-430a-9529-afc30b073b31	Venezuela	#Venezuela serás libre de la opresión de este gobierno, Venezuela será libre.	NO	joy
f258435f-24ab-4ab5-9b8b-9bac45ef53c5	Venezuela	#Venezuela Tanquetas militares arrollan a manifestantes en Caracas |VIDEO ►https://t.co/OcAgxYaykn https://t.co/cyRhBl8jVb	OFF	fear
7070e010-79ee-4ddc-b882-781626a7a733	SpainElection	 USER sonriendo con las tonterías que dice USER #ElecccionesGenerales28A #Elecciones2019 #28Abril # https://t.co/vbqls4GF2a	NO	others
5f2c65ab-aa3e-4d6b-9da1-d2985ec050ba	WorldBookDay	Y en este día vamos retomando la agradable rutina de enajenarnos frente a las letras con un gran autor 🤓 #DíaDelLibro https://t.co/SxxAysgKE0	NO	joy
b261c1bf-3b10-495b-967c-f0b7470b05f4	SpainElection	"Dice mi novia: ""Qué alegría ver que somos de los que vamos un poco a la izquierda, visto lo que pasa en Europa"". Pues oye, lleva razón. #EleccionesL6 #Elecciones2019 #ElecccionesGenerales28A #EleccionesRTVE #EleccionesA3N https://t.co/QSDfYsTNCt"	NO	others
dc5c5218-1591-482c-8e94-b7350a23fcaa	GameOfThrones	Acabo de ver el último capítulo de #JuegoDeTronos y solo quiero deciros que empieza por el principio y termina por el final.	NO	others
61c9ea6f-5b0d-4064-a60e-269bca44d536	WorldBookDay	#DíaDelLibro Hoy es el día del libro y el Museo Ferrocarrilero abrió el Paralibros desde las 10:00 am, donde son los pequeños quienes más lo disfrutan #MNGYM USER USER USER USER https://t.co/HfyeVBGCOQ	NO	joy
aef1204d-c45a-423a-9890-810aaaedcf7e	GameOfThrones	Confirmamos que GOT es la mejor serie de este jodido planeta? #GameOfThrones #JuegoDeTronos	NO	joy
6b1e7e9b-5ba9-4371-9e9b-21931018ef2e	Venezuela	Todos podríamos opinar sobre lo que ocurre en #Venezuela pero hay un pequeño matiz, que no lo estamos viviendo. Lo siento mucho por todos aquellos que estáis sufriendo, el pueblo es el que está pagando el precio de las pugnas de poder de personas sin humanidad.	NO	sadness
a2448a28-08b2-43b0-b865-da7dbb537129	SpainElection	Con Psoe y Podemos gobernando lo llevamos claro... miedo me da 😨 #ElecccionesGenerales28A	NO	disgust
a999da9d-af2e-405b-b8a8-6b4baec76795	Venezuela	Tristeza y preocupación por la situación en #Venezuela. https://t.co/WN5xrbC9Kw	NO	sadness
1f1fc773-33dd-4da9-917e-eb651be30f0b	ChampionsLeague	Viendo la repe de #Tottenham vs #Ajax. Que bien juegan los holandeses! Saben cuando tocar, posicionarse, atacar y hacer los relevos. EXCELENTES LOS DE CAMISETA NEGRA!! #ChampionsLeague	NO	joy
fae3d202-bbe0-4226-9a8c-da738b64dd51	SpainElection	Por qué ha fracasado la derecha https://t.co/b1FMwToSxC vía USER el análisis de USER sobre los resultados de la derecha en #ElecccionesGenerales28A	NO	others
3793ae87-1482-486d-9c3a-a849c07b1834	ChampionsLeague	Jürgen Klopp merece el reconocimiento de ser un TREMENDO ENTRENADOR, dejen de hablar siempre de los mismos #ChampionsLeague	NO	others
6ba168b8-9448-4cb4-84dc-1058fddb541d	WorldBookDay	Cómo olvjdar a USER en el #DiaDelLibro y los libros que marcaron su vida? Lo extrañamos Lord Supremo Tlatoani Azteca	NO	others
fb883db5-c822-49d7-967f-d4eb1a8c191e	Venezuela	"Lo único que veo es que cuando es la izquierda quien se levanta en armas vs el gobierno le llaman ""revolución"" pero cuando no, es ""golpe de estado"" . #Venezuela"	NO	anger
1fe44ec0-c705-41d2-afad-18ab2b470d28	SpainElection	Ay Patri hija que día más malo eh JAJAJAJAJAJAJAJAJAJAJA #28a #ElecccionesGenerales28A	NO	others
213daa4b-2acf-47c5-89f2-c22ee5c407fe	ChampionsLeague	#ChampionsLeague Henderson la cagó... Vidal buena vista... mejor pasé https://t.co/gs1gM4PBH8	NO	others
0d8e1803-16e7-403b-bd46-cc3a473dcce2	NotreDame	 USER Triste toda la historia que se a perdido en un solo lugar https://t.co/1tmlUF4ON4 #noticias #historia #notredame	NO	sadness
ed6270d0-f0f7-49fc-a165-05fa16c1e986	SpainElection	Pedro Sánchez es capaz de salir esta noche en Juego de Tronos venciendo a los Caminantes Blancos. #ElecccionesGenerales28A	NO	surprise
0619fbfc-315d-46f7-add9-5048ab38e5d5	Venezuela	El silencio cómplice del Gobierno Mexicano ante los abusos de la dictadura de #Maduro hacía sus ciudadanos no solo es indolente, es sumamente sospechoso. #Venezuela	NO	others
b3283417-5749-4158-a2d3-59a481e008e1	Venezuela	Parece ser que USER vuelve a quedar en ridículo respecto a #Venezuela.	NO	anger
140537b2-65d5-4923-9151-7ae299a3d228	GameOfThrones	Parezco cersei preocupada por sus elefantes 🤣🙈. #JuegodeTronos	NO	others
86958526-446c-4709-8fbb-72049c459b15	SpainElection	Se nos ha pasado el susto y empezamos con las risas, pero lo que viene no es ninguna broma. La cuadratura del círculo o el cinturón sanitario de Schrödinger. #ElecccionesGenerales28A #Elecciones28A #pactometro #28A	NO	surprise
